Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
160000,1.2641196,5.5295275590551185,0.9709505,0.9967320261437909,0.9967320261437909,0.0011443472,0.2443307,0.00020695875,0.16898623,0.00034803254,1.0
170000,1.2826927,5.521596858638744,0.9708162,0.9960835509138382,0.9960835509138382,0.00095843564,0.2358832,0.00020102503,0.16700834,0.00033834076,1.0
180000,1.2756454,5.47324306898775,0.9708648,0.9948220064724919,0.9948220064724919,0.0024168657,0.24933639,0.0001949906,0.16499686,0.00032848454,1.0
190000,1.272839,5.562582345191041,0.9682324,0.9875328083989501,0.9875328083989501,0.0053735008,0.24783732,0.00018902468,0.1630082,0.00031874017,1.0
200000,1.2676418,5.505537459283388,0.97020966,0.9863370201691607,0.9863370201691607,0.0058400277,0.24383864,0.00018301542,0.16100512,0.00030892508,1.0
210000,1.2685924,5.666889185580774,0.9664533,0.9826551034022681,0.9826551034022681,0.0078158025,0.23856445,0.00017699247,0.15899748,0.00029908755,1.0
220000,1.2636105,5.494469746258946,0.9685164,0.9870045484080572,0.9870045484080572,0.0045593926,0.2478514,0.00017094448,0.15698147,0.00028920922,1.0
230000,1.2643306,5.418814432989691,0.9705495,0.9903660886319846,0.9903660886319846,0.0027405466,0.24114197,0.00016502079,0.15500692,0.00027953388,1.0
240000,1.266592,5.476375404530744,0.9689505,0.9857605177993527,0.9857605177993527,0.005533398,0.2362737,0.00015899926,0.15299973,0.00026969868,1.0
250000,1.2621387,5.574440052700922,0.96802473,0.988134475939354,0.988134475939354,0.0031092216,0.24887903,0.00015304063,0.15101352,0.00025996624,1.0
260000,1.2635565,5.514993481095176,0.96628666,0.984354628422425,0.984354628422425,0.0069041285,0.24342844,0.00014699742,0.14899912,0.0002500957,1.0
270000,1.2578961,5.511673151750973,0.96100414,0.9766536964980544,0.9766536964980544,0.0070571466,0.24006091,0.00014097423,0.14699137,0.00024025777,1.0
280000,1.2507317,5.599337748344371,0.9637737,0.9814446653412856,0.9814446653412856,0.0068636346,0.24906471,0.00013497555,0.14499183,0.00023045996,1.0
290000,1.2431982,5.627163781624501,0.96011215,0.9768365320979484,0.9768365320979484,0.0072504496,0.2415363,0.00012900718,0.14300238,0.00022071156,1.0
300000,1.2388138,5.624753127057274,0.96307796,0.9814937210839392,0.9814937210839392,0.005135716,0.23935385,0.00012301184,0.14100389,0.00021091917,1.0
310000,1.2346231,5.588778877887789,0.9678326,0.9881266490765171,0.9881266490765171,0.0047978326,0.24432981,0.00011699605,0.13899866,0.00020109345,1.0
320000,1.2306545,5.533508541392904,0.9661253,0.9895287958115183,0.9895287958115183,0.002234353,0.24462022,0.000110986606,0.13699551,0.00019127801,1.0
330000,1.2262899,5.693537641572285,0.96228707,0.9806020066889632,0.9806020066889632,0.005661719,0.24140874,0.00010498072,0.13499354,0.00018146838,1.0
340000,1.2209325,5.505221932114883,0.9580035,0.9759427828348505,0.9759427828348505,0.008721587,0.2369569,9.8959805e-05,0.13298659,0.00017163424,1.0
350000,1.2173134,5.508122157244964,0.9620443,0.9817945383615084,0.9817945383615084,0.0054554017,0.23828383,9.299784e-05,0.13099925,0.00016189637,1.0
360000,1.220225,5.527450980392157,0.96151316,0.9823298429319371,0.9823298429319371,0.0047271363,0.24085298,8.69833e-05,0.1289944,0.0001520726,1.0
370000,1.2236944,5.5517015706806285,0.9632851,0.9842931937172775,0.9842931937172775,0.00508965,0.23720221,8.098119e-05,0.1269937,0.00014226913,1.0
380000,1.216377,5.4869281045751634,0.96695834,0.9909208819714657,0.9909208819714657,0.0024825356,0.23833188,7.497948e-05,0.12499313,0.00013246633,1.0
390000,1.2142131,5.49353169469599,0.9677019,0.9902534113060428,0.9902534113060428,0.002701138,0.2449879,6.904061e-05,0.12301351,0.0001227662,1.0
400000,1.2140574,5.456185567010309,0.96814084,0.9935483870967742,0.9935483870967742,0.001544874,0.2397784,6.3035855e-05,0.12101192,0.00011295842,1.0
410000,1.2137791,5.362014021669854,0.96853524,0.9904519414385742,0.9904519414385742,0.0031366108,0.23857906,5.7005982e-05,0.11900195,0.00010310963,1.0
420000,1.2086626,5.438506117192531,0.96650714,0.9903350515463918,0.9903350515463918,0.0022739784,0.24009734,5.0988012e-05,0.11699598,9.328028e-05,1.0
430000,1.2058306,5.544146500981033,0.9619037,0.9843034663178548,0.9843034663178548,0.0035433793,0.23842925,4.5009074e-05,0.11500297,8.351467e-05,1.0
440000,1.2019289,5.421221864951768,0.95814943,0.9813504823151126,0.9813504823151126,0.0038468242,0.23844829,3.8960105e-05,0.11298666,7.3634685e-05,1.0
450000,1.2016106,5.6410596026490065,0.9524509,0.9748677248677249,0.9748677248677249,0.006529152,0.2422038,3.302577e-05,0.111008555,6.394194e-05,1.0
460000,1.1984507,5.45679012345679,0.9539544,0.9779650032404407,0.9779650032404407,0.006388482,0.23740667,2.6995855e-05,0.10899858,5.409307e-05,1.0
470000,1.1980718,5.485161290322581,0.952875,0.9780361757105943,0.9780361757105943,0.007586361,0.23681204,2.0987027e-05,0.10699564,4.427866e-05,1.0
480000,1.1964731,5.427002583979328,0.94992524,0.9735824742268041,0.9735824742268041,0.0074254554,0.23981173,1.5011372e-05,0.10500377,3.4518416e-05,1.0
490000,1.1956439,5.449228791773779,0.95288336,0.9762057877813505,0.9762057877813505,0.0076037655,0.24098705,8.974761e-06,0.10299154,2.4658615e-05,1.0
500000,1.1946906,5.462233699160749,0.9525912,0.9754363283775048,0.9754363283775048,0.007861459,0.2389314,2.9707853e-06,0.10099023,1.485212e-05,1.0
